,ANCILLARYROLE,ENABLED,FITTING_TYPE,FITTING_TYPE2,FACILITYID,LEGACYID,NODE_NO,FITTING_SIZE,MATERIAL,RIM_ELEVATION,INVERT,DEPTH,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
12341,,1,0,Cap,1001932876,,1534502692,150,DI,,,,In Service,7813-0295-00,2017,Surrey,,,Final AB,,,,,,20170529,20170606,49.051655,-122.797279
12342,,1,0,Cap,1001932877,,1534602692,150,DI,,,,In Service,7813-0295-00,2017,Surrey,,,Final AB,,,,,,20170529,20170606,49.051644,-122.797265
12343,,1,3,Tap,1001933389,,1469903331,200,DI,,20.7,,In Service,1714-3080-00,2016,Surrey,,,Initial AB,,,,,,20170601,20170606,49.063240,-122.815036
12344,,1,4,Tee,1001933392,,1466803354,250,DI,,18.82,,In Service,1714-3080-00,2016,Surrey,,,Final AB,,,,,,20170601,20170606,49.063657,-122.815877
12345,,1,4,Tee,1001933393,,1466703353,300,DI,,18.74,,In Service,1714-3080-00,2016,Surrey,,,Initial AB,,,,,,20170601,20170606,49.063646,-122.815898
12346,,1,2,Reducer,1001933395,,1466803353,300,DI,,,,In Service,1714-3080-00,2016,Surrey,,300 X 250 Reducer,Initial AB,,,,,,20170601,20170606,49.063649,-122.815892
12347,,1,0,Cap,1001907219,,1272602485,150,DI,,,,In Service,1212-3090-00,2016,Surrey,,,Final AB,,,,,,20170220,20170606,49.048017,-122.869405
12348,,1,0,Cap,1001907265,,1279702486,150,DI,,,,In Service,1212-3090-00,2016,Surrey,,,Final AB,,,,,,20170220,20170606,49.048022,-122.867463
12349,,1,0,Cap,1001907266,,1279702486,150,DI,,,,In Service,1212-3090-00,2016,Surrey,,,Final AB,,,,,,20170220,20170606,49.048018,-122.867463
12350,,1,0,Cap,1001907523,,1237105817,100,DI,,,,In Service,1212-3240-00,2016,Surrey,,,Final AB,,,,,,20170221,20170606,49.108315,-122.879037
12351,,1,0,Cap,1001907217,,1272502485,150,DI,,,,In Service,1212-3090-00,2016,Surrey,,,Final AB,,,,,,20170220,20170606,49.048018,-122.869445
12352,,1,4,Tee,1001935194,,1362708169,300,CAS,,42.47,,In Service,7814-0256-00,2016,Surrey,,,Final AB,,,,,,20170609,20171110,49.150844,-122.844288
12353,0,1,1,Cross,1000315362,13957,1624803525,,,7.44,,,In Service,,1995,Surrey,,,,,,,,,19980116,20171214,49.066675,-122.772347
12354,0,1,4,Tee,1000308068,13960,1630603470,,,6.91,,,In Service,,1995,Surrey,,,,,,,,,19980116,20171214,49.065685,-122.770753
12355,0,1,4,Tee,1000308563,4693,1518909318,,,91.95,,,In Service,,1978,Surrey,,,,,,,,,19890425,20180208,49.171804,-122.801092
12356,0,1,4,Tee,1000308562,4692,1513709318,,,91.69,,,In Service,,1978,Surrey,,,,,,,,,19890425,20180208,49.171805,-122.802534
12357,,1,2,Reducer,1001758941,,1588402875,300,DI,,36.21,,In Service,7811-0269-00,2015,Surrey,,300 X 200 Reducer,Final AB,,,,,,20151109,20160127,49.054943,-122.782438
12358,,1,4,Tee,1001810112,,1579802837,300,DI,,,,In Service,7811-0269-00,2015,Surrey,,,Final AB,,,,,,20151109,20160314,49.054255,-122.784796
12359,,1,4,Tee,1001817449,,1563807810,200,DI,,45.14,,In Service,7814-0138-00,2015,Surrey,,,Final AB,,,,,,20160317,20160318,49.144247,-122.788834
12360,,1,4,Tee,1001817451,,1559007807,200,DI,,43.06,,In Service,7814-0138-00,2015,Surrey,,,Final AB,,,,,,20160317,20160317,49.144202,-122.790151
12361,,1,4,Tee,1001817478,,1567607749,200,CAS,,41.45,,In Service,7814-0138-00,2015,Surrey,,,Final AB,,,,,,20160318,20160318,49.143143,-122.787789
12362,,1,4,Tee,1001817493,,1563807749,200,CAS,,41.35,,In Service,7814-0138-00,2015,Surrey,,,Final AB,,,,,,20160318,20160318,49.143145,-122.788828
12363,,1,4,Tee,1001817502,,1559007749,200,CAS,,40.38,,In Service,7814-0138-00,2015,Surrey,,,Final AB,,,,,,20160318,20160318,49.143147,-122.790146
12364,,1,2,Reducer,1001820368,,1604610252,150,DI,,,,In Service,7812-0319-00,2015,Surrey,,150 X 100 Reducer,Final AB,,,,,,20160222,20160316,49.188417,-122.777369
12365,,1,2,Reducer,1001865186,,1398506018,350,CAS,,,,In Service,4113,1978,Surrey,,350 X 250 Reducer,Final AB,,,,,,20160317,20160317,49.111892,-122.834519
12366,,1,2,Reducer,1001865187,,1398406018,350,CAS,,,,In Service,4113,1978,Surrey,,350 X 250 Reducer,Final AB,,,,,,20160317,20160317,49.111892,-122.834552
12367,,1,0,Cap,1001907524,,1237105817,100,DI,,,,In Service,1212-3240-00,2016,Surrey,,,Final AB,,,,,,20170221,20170606,49.108313,-122.879034
12368,,1,0,Cap,1001908005,,1317109024,200,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170222,20170606,49.166322,-122.856825
12369,,1,0,Cap,1001908006,,1317109019,200,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170222,20170606,49.166233,-122.856826
12370,,1,0,Cap,1001908007,,1317109018,200,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170222,20170606,49.166208,-122.856826
12371,,1,0,Cap,1001907618,,1316608889,200,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170221,20170606,49.163891,-122.856957
12372,,1,0,Cap,1001907619,,1316608890,200,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170221,20170606,49.163903,-122.856957
12373,,1,0,Cap,1001907620,,1316608858,200,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170221,20170606,49.163330,-122.856960
12374,,1,0,Cap,1001907703,,1317008975,150,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170221,20170606,49.165430,-122.856841
12375,,1,0,Cap,1001908300,,1316509614,100,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170223,20170606,49.177003,-122.856955
12376,,1,0,Cap,1001908301,,1316509614,100,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170223,20170606,49.176997,-122.856955
12377,,1,0,Cap,1001908315,,1324208926,200,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170223,20170606,49.164557,-122.854850
12378,,1,0,Cap,1001908334,,1317108925,150,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170223,20170606,49.164542,-122.856821
12379,,1,0,Cap,1001908335,,1317008925,150,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170223,20170606,49.164542,-122.856840
12380,,1,0,Cap,1001909858,,1440311146,150,DI,,,,In Service,1212-3200-00,2016,Surrey,,,Final AB,,,,,,20170228,20170606,49.204680,-122.822667
12381,,1,0,Cap,1001908358,,1331808928,200,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170223,20170606,49.164579,-122.852766
12382,,1,0,Cap,1001908412,,1336308929,150,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170223,20170606,49.164601,-122.851528
12383,,1,0,Cap,1001908447,,1311909219,150,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170223,20170606,49.169850,-122.858233
12384,,1,0,Cap,1001908460,,1317109220,150,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170223,20170606,49.169865,-122.856816
12385,,1,0,Cap,1001908461,,1317009220,150,DI,,,,In Service,1212-3120-00,2016,Surrey,,,Final AB,,,,,,20170223,20170606,49.169865,-122.856820
12386,,1,4,Tee,1001984595,,1908503776,300,DI,,35.44,,In Service,7814-0294-00,2017,Surrey,,,Initial AB,,,,,,20180215,20180215,49.071042,-122.694197
12387,0,1,4,Tee,1000298944,8428,1439110402,,,105.31,,,In Service,,1966,Surrey,,,,,,,,,19891215,20180223,49.191457,-122.823049
12388,0,1,4,Tee,1000299686,7470,1439110263,,,105.77,,,In Service,,1973,Surrey,,,,,,,,,19891004,20180223,49.188949,-122.823040
12389,0,1,4,Tee,1000314702,13484,1318411301,,,24.1,,,In Service,,1992,Surrey,,,,,,,,,19940104,20180223,49.207769,-122.856310
12390,0,1,4,Tee,1000314701,13483,1318411375,,,9.51,,,In Service,,1992,Surrey,,,,,,,,,19940104,20180223,49.209109,-122.856293
12391,0,1,4,Tee,1000298706,16072,1368710524,350,CAS,88.88,92.35,-3.47,In Service,1297-6280-00,2002,Surrey,,,Final AB,,,,,,20021002,20180313,49.193451,-122.842482
12392,0,1,4,Tee,1000298705,16070,1368910525,150,CAS,88.88,92.35,-3.47,In Service,1297-6280-00,2002,Surrey,,,Final AB,,,,,,20021002,20180313,49.193464,-122.842443
12393,,1,4,Tee,1001886890,,1670701611,200,DI,,57.64,,In Service,7815-0084-00,2017,Surrey,,,Initial AB,,,,,,20180301,20180301,49.032011,-122.759878
12394,0,1,4,Tee,1000298776,12029,1419011158,,,100.6,,,In Service,,1984,Surrey,,,,,,,,,19900808,20180307,49.205139,-122.828542
12395,,1,3,Tap,1001886894,,1680901611,300,DI,,53.85,,In Service,7815-0084-00,2017,Surrey,,,Initial AB,,,,,,20180301,20180301,49.032018,-122.757085
12396,0,1,4,Tee,1000310901,13315,1321311033,,,59.25,,,In Service,,1992,Surrey,,,,,,,,,19930510,20180307,49.202907,-122.855517
12397,0,1,4,Tee,1000310896,4668,1318511006,,,62.47,,,In Service,,1992,Surrey,,,,,,,,,19921211,20180307,49.202432,-122.856278
12398,,1,1,Cross,1001886899,,1670701649,200,DI,,63.65,,In Service,7815-0084-00,2017,Surrey,,,Initial AB,,,,,,20180301,20180301,49.032698,-122.759873
12399,,1,3,Tap,1001886904,,1680901649,300,DI,,63.34,,In Service,7815-0084-00,2017,Surrey,,,Initial AB,,,,,,20180301,20180301,49.032704,-122.757085
12400,0,1,4,Tee,1000299638,1697,1372910010,,,75.13,,,In Service,,1992,Surrey,,,,,,,,,19920512,20180219,49.184151,-122.841361
12401,0,1,4,Tee,1000299639,1695,1376010010,,,78.82,,,In Service,,1992,Surrey,,,,,,,,,19920513,20180219,49.184141,-122.840502
12402,0,1,4,Tee,1000305293,1824,1800505789,,,10.47,,,In Service,,1979,Surrey,,,,,,,,,19890109,20180309,49.107822,-122.723753
12403,0,1,4,Tee,1000307166,3733,1528408624,,,84.33,,,In Service,,1975,Surrey,,,,,,,,,19890316,20180213,49.159249,-122.798513
12404,0,1,4,Tee,1000307167,3734,1537208726,,,92.08,,,In Service,,1975,Surrey,,,,,,,,,19890316,20180213,49.161090,-122.796090
12405,0,1,4,Tee,1000301510,9789,1273801950,,,62.59,,,In Service,,1979,Surrey,,,,,,,,,19900319,20180306,49.038625,-122.869055
12406,0,1,1,Cross,1000315413,9790,1279201949,,,66.4,,,In Service,,1980,Surrey,,,,,,,,,19900319,20180306,49.038609,-122.867581
12407,0,1,4,Tee,1000313645,10565,1548902705,,,66.91,,,In Service,,1992,Surrey,,,,,,,,,19921002,20180306,49.052171,-122.793316
12408,0,1,4,Tee,1000306929,6237,1265909363,,,84.98,,,In Service,,1974,Surrey,,,,,,,,,19890711,20180227,49.172719,-122.870887
12409,,1,4,Tee,1001884673,,1640508160,,DI,,57.17,,In Service,7815-0052-00,2017,Surrey,,,Initial AB,,,,,,20180221,20180221,49.150548,-122.767655
12410,0,1,2,Reducer,1000310756,11548,1338111174,200,ST,47.33,48.22,-0.89,In Service,1203-3180-00,2006,Surrey,,,Final AB,,,,,,19900712,20180220,49.205227,-122.850900
12411,,1,4,Tee,1001884670,,1645408164,300,DI,,53.47,,In Service,7815-0052-00,2017,Surrey,,,Initial AB,,,,,,20180221,20180221,49.150609,-122.766291
12412,0,1,4,Tee,1000303815,5921,1316907856,,,74.37,,,In Service,,1978,Surrey,,,,,,,,,19890615,20180323,49.145440,-122.856907
12413,0,1,4,Tee,1000309943,1152,1727605737,,,4.08,,,In Service,,1975,Surrey,,,,,,,,,19881012,20180323,49.106924,-122.743860
12414,0,1,4,Tee,1000303784,5852,1337407621,,,76.73,,,In Service,,1971,Surrey,,,,,,,,,19890612,20180323,49.140920,-122.851286
12415,,1,3,Tap,1001913511,,1286907628,300,DI,,84.7,,In Service,1216-3010-00,2017,Surrey,,,Initial AB,,,,,,20180118,20180118,49.141072,-122.865202
12416,0,1,4,Tee,1000303856,11420,1316907805,,,75.73,,,In Service,,1990,Surrey,,,,,,,,,19920923,20180323,49.144518,-122.856900
12417,0,1,4,Tee,1000297853,3551,1518108624,,,83,,,In Service,,1982,Surrey,,,,,,,,,19890310,20180214,49.159260,-122.801349
12418,0,1,4,Tee,1000297828,3494,1518008722,,,88.7,,,In Service,,1974,Surrey,,,,,,,,,19890309,20180214,49.161030,-122.801382
12419,0,1,1,Cross,1000315103,16618,1479505491,250,DI,,40.95,,In Service,1200-3150-00,2003,Surrey,,,Final AB,,,,,,20030507,20180327,49.102322,-122.812240
12420,0,1,4,Tee,1000308151,10742,1540101945,,,99.4,,,In Service,,1962,Surrey,,,,,,,,,19900522,20180305,49.038425,-122.795799
12421,0,1,4,Tee,1000308309,14150,1540101890,,,100.9,,,In Service,,1995,Surrey,,,,,,,,,19960605,20180305,49.037440,-122.795791
12422,0,1,4,Tee,1000299612,8419,1433510200,,,103.45,,,In Service,,1974,Surrey,,,,,,,,,19891215,20180305,49.187804,-122.824597
12423,0,1,4,Tee,1000306867,6116,1196309239,,,99.06,,,In Service,,1976,Surrey,,,,,,,,,19890704,20180326,49.170493,-122.890089
12424,0,1,4,Tee,1000306866,6115,1196409285,,,98.46,,,In Service,,1976,Surrey,,,,,,,,,19890704,20180326,49.171325,-122.890077
12425,,1,4,Tee,1001177114,,1931407277,200,DI,,,,In Service,7805-0003-00,2010,Surrey,,,Final AB,,,,,,20101018,20180326,49.134380,-122.687495
12426,,1,4,Tee,1001177252,,1932107236,300,DI,,80.96,,In Service,7805-0003-00,2010,Surrey,,,Final AB,,,,,,20101019,20180326,49.133642,-122.687314
12427,0,1,4,Tee,1000298795,12106,1415611100,,,103.33,,,In Service,,1976,Surrey,,,,,,,,,19900810,20180326,49.204099,-122.829478
12428,0,1,4,Tee,1000304027,8609,1297210009,,,84.12,,,In Service,,1970,Surrey,,,,,,,,,19900105,20180326,49.184401,-122.862219
12429,0,1,4,Tee,1000304033,8615,1297710014,,,84.46,,,In Service,,1970,Surrey,,,,,,,,,19900105,20180326,49.184487,-122.862084
12430,0,1,4,Tee,1000298145,4054,1210708477,,,88,,,In Service,,1981,Surrey,,,,,,,,,19890405,20180301,49.156721,-122.886150
12431,0,1,2,Reducer,1000315676,15913,1307209695,200,CAS,,79.1,,In Service,F-731,1992,Surrey,,,,,,,,,20020916,20180301,49.178472,-122.859517
12432,0,1,4,Tee,1000313677,12554,1532902557,,,81,,,In Service,,1998,Surrey,,,,,,,,,19990316,20180301,49.049213,-122.797738
12433,0,1,4,Tee,1000313394,10014,1520502695,,,67.05,,,In Service,,1989,Surrey,,,,,,,,,19910305,20180301,49.052008,-122.801130
12434,0,1,4,Tee,1000314384,8038,1343106891,,,68.65,,,In Service,,1982,Surrey,,,,,,,,,19891109,20180301,49.127982,-122.849736
12435,,1,2,Reducer,1001986824,,1224609055,200,DI,,91.2,,In Service,1215-3030-00,2017,Surrey,,200 X 100 Reducer,Initial AB,,,,,,20180228,20180228,49.166919,-122.882341
12436,0,1,4,Tee,1000300248,19518,1800406932,150,DI,,34.99,,In Service,7802-0358-00,2006,Surrey,,,Final AB,,,,,,20060404,20180227,49.128221,-122.723660
12437,0,1,4,Tee,1000300253,19524,1800407007,350,DI,37.16,35.8,1.36,In Service,7802-0358-00,2006,Surrey,,,Final AB,,,,,,20060404,20180227,49.129584,-122.723654
12438,0,1,4,Tee,1000300422,19512,1800406985,350,DI,,35.3,,In Service,7802-0358-00,2006,Surrey,,,Final AB,,,,,,20060404,20180227,49.129184,-122.723656
12439,0,1,4,Tee,1000310751,11543,1348211164,,,59.65,,,In Service,,1976,Surrey,,,,,,,,,19900712,20180227,49.205281,-122.848083
12440,0,1,4,Tee,1000310749,11541,1348011102,,,63.83,,,In Service,,1976,Surrey,,,,,,,,,19900711,20180227,49.204152,-122.848128
12441,0,1,4,Tee,1000302884,4029,1563708823,,,93.27,,,In Service,,1985,Surrey,,,,,,,,,19890403,20180227,49.162836,-122.788767
12442,0,1,4,Tee,1000298751,11690,1438610545,200,CAS,,104.46,,In Service,1215-3180-00,2016,Surrey,,,Initial AB,,,,,,20170228,20180227,49.194035,-122.823179
12443,0,1,4,Tee,1000298750,11688,1438610606,,,101.44,,,In Service,,1972,Surrey,,,,,,,,,19900807,20180227,49.195137,-122.823167
12444,0,1,4,Tee,1000313894,12771,1608000837,,,20.4,,,In Service,,1988,Surrey,,,,,,,,,19901219,20180227,49.018348,-122.777206
12445,,1,4,Tee,1001835375,,1917503777,400,DI,,41.09,,In Service,7814-0294-00,2017,Surrey,,,Initial AB,,,,,,20180215,20180216,49.071057,-122.691729
12446,0,1,4,Tee,1000300616,1480,1810106701,,,41.41,,,In Service,,1981,Surrey,,,,,,,,,19881101,20151202,49.124048,-122.721006
12447,,1,4,Tee,1001776828,,1806006709,200,DI,,37.11,,In Service,7813-0184-00,2014,Surrey,,,Final AB,,,,,,20150224,20151202,49.124189,-122.722127
12448,,1,4,Tee,1001559595,,1342210378,300,DI,,80,,In Service,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121119,20130107,49.190819,-122.849818
12449,0,1,2,Reducer,1000852117,,1342110374,450,DI,,,,In Service,F/T,2008,Surrey,,,Final AB,,,,,,20080605,20130107,49.190750,-122.849834
12450,,1,2,Reducer,1001559608,,1340410374,300,DI,,81.49,,In Service,1209-5010-00,2012,Surrey,,300 X 200 Reducer,Final AB,,,,,,20121119,20130107,49.190748,-122.850307
12451,0,1,1,Cross,1000315260,6332,1338110506,,,78.68,,,In Service,,1995,Surrey,,,,,,,,,19981130,20130107,49.193135,-122.850941
12452,0,1,2,Reducer,1000310876,2818,1338410431,450,DI,79.01,,,In Service,,,Surrey,,,Initial AB,,,,,,19921021,20130107,49.191769,-122.850860
12453,,1,3,Tap,1001559580,,1338110445,450,DI,,79.3,,In Service,1209-5010-00,,Surrey,,,Final AB,,,,,,20121116,20130107,49.192039,-122.850947
12454,,0,0,Cap,1001559613,,1340410373,200,DI,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121119,20130107,49.190728,-122.850299
12455,,0,0,Cap,1001559616,,1342310370,300,ST,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121119,20130107,49.190681,-122.849788
12456,,0,0,Cap,1001559617,,1342310376,300,ST,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121119,20130107,49.190777,-122.849775
12457,,0,0,Cap,1001559618,,1342110380,600,CC,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121119,20130107,49.190851,-122.849830
12458,,0,0,Cap,1001559619,,1340810371,300,ST,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121119,20130107,49.190683,-122.850194
12459,,0,0,Cap,1001559620,,1340810371,300,ST,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121119,20130107,49.190683,-122.850202
12460,,0,0,Cap,1001559621,,1340710370,300,ST,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121119,20130107,49.190668,-122.850226
12461,,0,0,Cap,1001559622,,1340410368,100,AC,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121119,20130107,49.190643,-122.850318
12462,,0,0,Cap,1001559692,,1350010419,350,ST,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121120,20130107,49.191558,-122.847645
12463,,0,0,Cap,1001559693,,1350010419,350,ST,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121120,20130107,49.191553,-122.847660
12464,0,1,4,Tee,1000310781,11589,1352910490,,,78.24,,,In Service,,1972,Surrey,,,,,,,,,19900713,20130108,49.193083,-122.846827
12465,,1,4,Tee,1001559654,,1350210421,350,DI,,78.33,,In Service,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121119,20130108,49.191586,-122.847603
12466,,1,2,Reducer,1001559655,,1350210421,350,DI,,,,In Service,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121119,20130108,49.191586,-122.847614
12467,,1,2,Reducer,1001559669,,1357410420,350,DI,,79.25,,In Service,1209-5010-00,2012,Surrey,,350X300,Final AB,,,,,,20121120,20130108,49.191580,-122.845606
12468,,0,0,Cap,1001559673,,1357610422,300,DI,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121120,20130108,49.191601,-122.845549
12469,,1,4,Tee,1001559677,,1355310421,350,DI,,,,In Service,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121120,20130108,49.191582,-122.846190
12470,,0,0,Cap,1001559699,,1350110400,300,DI,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121120,20130108,49.191208,-122.847628
12471,,1,1,Cross,1001559730,,1350210396,350,DI,,79.13,,In Service,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121120,20130108,49.191131,-122.847613
12472,,1,0,Cap,1001559849,,1354910503,150,DI,,,,In Service,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121122,20130108,49.193080,-122.846295
12473,,1,4,Tee,1001559866,,1355310426,350,DI,,78.65,,In Service,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121122,20130108,49.191676,-122.846189
12474,,0,0,Cap,1001559894,,1355210502,150,DI,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121122,20130108,49.193052,-122.846228
12475,,1,3,Tap,1001418960,,1309106012,300,DI,,96.45,,In Service,7810-0157-00,2014,Surrey,,,Final AB,,,,,,20171211,20171211,49.111824,-122.859178
12476,0,1,4,Tee,1000313788,9884,1605101280,,,51.15,,,In Service,,1981,Surrey,,,,,,,,,19900320,20171211,49.026057,-122.777974
12477,0,1,4,Tee,1000308087,18291,1624803570,300,DI,,7.05,,In Service,7802-0056-00,2004,Surrey,,,Final AB,,,,,,20040916,20171213,49.067503,-122.772347
12478,0,1,4,Tee,1000308074,16187,1640403572,200,DI,,3.62,,In Service,7895-0164-00,2002,Surrey,,,Final AB,,,,,,20021011,20171213,49.067516,-122.768068
12479,,1,4,Tee,1001182729,,1399502961,250,CAS,,48.2,,In Service,1207-3750-00,2010,Surrey,,,Final AB,,,,,,20101123,20171213,49.056582,-122.834429
12480,,1,4,Tee,1001183051,,1399703121,250,CAS,,48.2,,In Service,1207-3750-00,2011,Surrey,,,Final AB,,,,,,20101124,20171213,49.059479,-122.834388
12481,,0,4,Tee,1001182967,,1399702972,250,CAS,,48.1,,Abandoned,1207-3750-00,2010,Surrey,,,Final AB,,,,,,20101124,20171213,49.056779,-122.834391
12482,,0,4,Tee,1001182968,,1399702970,250,CAS,,48.1,,Abandoned,1207-3750-00,2010,Surrey,,,Final AB,,,,,,20101124,20171213,49.056742,-122.834391
12483,,1,0,Cap,1001971503,,1399702976,250,DI,,,,In Service,,2017,Surrey,,FT02517,,,,,,,20171213,20171213,49.056848,-122.834390
12484,0,0,4,Tee,1000310274,9192,1483403147,,,40,,,Abandoned,,1994,Surrey,,,,,,,,,19900201,20171213,49.060211,-122.811303
12485,0,0,4,Tee,1000310304,14230,1486503148,,,40.21,,,Abandoned,,1995,Surrey,,,,,,,,,19970428,20171213,49.060216,-122.810458
12486,0,1,4,Tee,1000310303,14229,1486803148,,,40.15,,,In Service,,1995,Surrey,,,,,,,,,19970428,20171213,49.060221,-122.810380
12487,0,1,4,Tee,1000310301,14227,1486803241,,,39.48,,,In Service,,1990,Surrey,,,,,,,,,19970428,20171213,49.061905,-122.810359
12488,0,1,4,Tee,1000310390,18813,1482803258,200,DI,,37.22,,In Service,7802-0339-00,2005,Surrey,,,Final AB,,,,,,20050413,20171213,49.061918,-122.811475
12489,,1,4,Tee,1001602749,,1482303177,250,DI,,38.3,,In Service,1200-3100-00,2001,Surrey,,,Final AB,,,,,,20130617,20171213,49.060457,-122.811633
12490,,1,0,Cap,1001971524,,1482103178,100,DI,,,,In Service,,2017,Surrey,,FT02520,,,,,,,20171213,20171213,49.060470,-122.811685
12491,0,1,4,Tee,1000300833,10358,1400201740,,,88.15,,,In Service,,1978,Surrey,,,,,,,,,19900427,20171213,49.034793,-122.834297
12492,0,0,4,Tee,1000300834,10359,1399401739,,,87.9,,,Abandoned,,1978,Surrey,,,,,,,,,19900427,20171213,49.034772,-122.834526
12493,,0,0,Cap,1001559989,,1333810420,200,CAS,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121123,20130108,49.191581,-122.852120
12494,,0,0,Cap,1001559990,,1333810420,200,CAS,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121123,20130108,49.191581,-122.852142
12495,,0,0,Cap,1001216030,,1334510409,100,AC,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121123,20130108,49.191380,-122.851927
12496,0,1,1,Cross,1000315022,362,1255709117,,,84.73,,,In Service,,1972,Surrey,,,,,,,,,19910819,20160829,49.168279,-122.873711
12497,0,0,2,Reducer,1000315727,17754,1317710422,300,CAS,79.56,,,Abandoned,1799-2030-,2003,Surrey,,300/200,Final AB,,,,,,20031222,20130108,49.191593,-122.856560
12498,,1,4,Tee,1001820373,,1612710252,250,DI,,48.87,,In Service,7812-0319-00,2015,Surrey,,,Final AB,,,,,,20160222,20160222,49.188425,-122.775130
12499,,0,0,Cap,1001216009,,1317810420,200,PVC,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20111014,20130108,49.191594,-122.856560
12500,,1,0,Cap,1001216021,,1326410417,150,DI,,,,In Service,1209-5010-00,2012,Surrey,,Temporary Connection,Final AB,,,,,,20121123,20130108,49.191523,-122.854166
12501,,1,2,Reducer,1001817268,,1705105724,200,DI,,,,In Service,7813-0141-00,2015,Surrey,,200X100 Reducer,Final AB,,,,,,20160401,20160615,49.106423,-122.750057
12502,,1,4,Tee,1001817271,,1703505721,100,DI,,3.07,,In Service,7813-0141-00,2015,Surrey,,,Final AB,,,,,,20160401,20160615,49.106372,-122.750481
12503,,1,0,Cap,1001560005,,1326310345,150,CAS,,,,In Service,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121123,20130108,49.190224,-122.854198
12504,,0,0,Cap,1001560008,,1317710421,200,CAS,,,,Abandoned,,,Surrey,,,,,,,,,20121123,20130108,49.191596,-122.856563
12505,,0,0,Cap,1001560009,,1317810421,200,PVC,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121123,20130108,49.191596,-122.856556
12506,,0,0,Cap,1001435434,,1950705617,250,PVC,,,,Abandoned,1209-5030-00,2011,Surrey,,,Initial AB,,,,,,20121003,20130108,49.104321,-122.682359
12507,,0,0,Cap,1001435435,,1950705617,250,PVC,,,,Abandoned,1209-5030-00,2011,Surrey,,,Initial AB,,,,,,20121003,20130108,49.104317,-122.682359
12508,,1,4,Tee,1001435475,,1950905617,400,DI,,10.74,,In Service,1209-5030-00,2011,Surrey,,,Initial AB,,,,,,20121004,20130108,49.104331,-122.682309
