,ANCILLARYROLE,ENABLED,ASSEMBLY_TYPE,ASSEMBLY_TYPE2,BLOWOFF_TYPE,FACILITYID,LEGACYID,NODE_NO,CHAMBER1_SIZE,CHAMBER1_MATERIAL,CHAMBER2_SIZE,CHAMBER2_MATERIAL,VALVE_TYPE,VALVE_SIZE,VALVE_MAKE,VALVE_MODEL,VALVE_MATERIAL,VALVE_LOCATION,BFP_TYPE,BFP_SIZE,AIR_VALVE_TYPE,AIR_VALVE_SIZE,AIR_VALVE_MAKE,AIR_VALVE_MODEL,AIR_VALVE_MATERIAL,AIR_VALVE_LOCATION,DRAIN_SYSTEM,EXTERNAL_VENTING,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
3922,,0,0,Air Valve,,1000270277,5579,1448910487,,,,,,,,,,,,,,50,,,,,,,Abandoned,1247,2006,Surrey,,,Final AB,,,,,,20020426,20170720,49.192749,-122.820358
3923,,0,0,Air Valve,,1000273034,19043,1534801605,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020503,20180117,49.031979,-122.797295
3924,,0,0,Air Valve,,1000270276,5578,1442510487,,,,,,,,,,,,,,50,,,,,,,Abandoned,1247,2006,Surrey,,,Final AB,,,,,,20020426,20170720,49.192754,-122.822115
3925,,0,0,Air Valve,,1000270280,5582,1457910487,,,,,,,,,,,,,,50,,,,,,,Abandoned,1247,2006,Surrey,,,Final AB,,,,,,20020426,20170720,49.192741,-122.817860
3926,,1,2,Blowoff,,1001928730,,1815505679,,,,,,50,,,,,,,,,,,,,,,In Service,7811-0099-00,2017,Surrey,,,Initial AB,,,,,,20180117,20180117,49.105533,-122.719612
3927,,0,0,Air Valve,,1000280427,12421,1339206525,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,As Per Operations,Final AB,,,,,,20020501,20110113,49.121103,-122.850840
3928,,0,0,Air Valve,,1000281181,12320,1338806584,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,As Per Operations,Initial AB,,,,,,20020501,20110113,49.122165,-122.850957
3929,,1,2,Blowoff,,1001080154,,1405203083,,CO,,,,50,,,DI,,,50,,,,,,,,,In Service,7805-0271-00,2008,Surrey,,,Final AB,,,,,,20090204,,49.058785,-122.832875
3930,,1,2,Blowoff,,1001083355,,1231102117,,GI,,,,50,,,DI,,,50,,,,,,,,,In Service,7806-0020-00,2008,Surrey,,,Final AB,,,,,,20090227,20090227,49.041361,-122.880840
3931,,1,2,Blowoff,,1001085241,,1490707633,,CO,,,,50,,,DI,,,50,,,,,,,,,In Service,7803-0427-00,2008,Surrey,,,Final AB,,,,,,20090319,,49.141090,-122.808995
3932,,1,2,Blowoff,,1001085560,,1904107277,,CO,,,,50,,,DI,,,50,,,,,,,,,In Service,7806-0174-00,2008,Surrey,,,Final AB,,,,,,20090324,,49.134398,-122.695025
3933,,1,2,Blowoff,,1000263822,18354,1422001566,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.031337,-122.828329
3934,,1,2,Blowoff,,1000263824,18356,1431901788,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.035336,-122.825596
3935,,1,2,Blowoff,,1000263826,18358,1435901788,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.035334,-122.824487
3936,,1,2,Blowoff,,1000263827,18359,1435501579,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.031551,-122.824620
3937,,1,2,Blowoff,,1000263831,18156,1303501678,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.033398,-122.860930
3938,,1,2,Blowoff,,1000263832,18157,1298101914,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.037664,-122.862398
3939,,1,2,Blowoff,,1000263833,18158,1301201919,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.037753,-122.861548
3940,,1,2,Blowoff,,1000263837,18162,1302201875,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.036957,-122.861290
3941,,1,2,Blowoff,,1000263844,18169,1316301667,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.033189,-122.857414
3942,,1,2,Blowoff,,1000263846,18171,1323201829,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.036127,-122.855494
3943,,1,2,Blowoff,,1000263848,18173,1327001936,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.038054,-122.854453
3944,,1,2,Blowoff,,1000263850,18175,1327801862,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.036722,-122.854238
3945,,1,2,Blowoff,,1001937769,,1229410279,,,,,Gate,50,,,,,,,,,,,,,,,In Service,1203-3040-00,2016,Surrey,,,Initial AB,,,,,,20170626,20170626,49.189060,-122.880961
3946,,1,0,Air Valve,,1000270799,3510,1228910227,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,123A ST & 102 AVE,,Initial AB,,,,,,20020425,20170626,49.188128,-122.881083
3947,,0,2,Blowoff,Plain,1001937595,,1242307979,,,,,,50,,,,,,,,,,,,,,,Proposed,7813-0210-00,,Surrey,,,EC,,,,,,20170626,,49.147445,-122.877509
3948,,1,0,Air Valve,,1000260662,12657,1425807074,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020501,20080312,49.130991,-122.826942
3949,,1,2,Blowoff,,1000266134,8821,1402408744,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.161232,-122.833277
3950,,1,2,Blowoff,,1000266142,8833,1411508526,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.157282,-122.830784
3951,,1,1,Blowdown,,1000266143,8835,1418408457,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.156017,-122.828886
3952,,1,2,Blowoff,,1000266144,8836,1408808476,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.156371,-122.831533
3953,,1,2,Blowoff,,1000266146,8839,1405808789,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.162033,-122.832346
3954,,1,2,Blowoff,,1000266149,8844,1402508727,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.160917,-122.833260
3955,,1,2,Blowoff,,1000266155,8852,1402408662,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.159735,-122.833298
3956,,1,2,Blowoff,,1001359322,,1636602598,,,,,,50,,,PVC,,,,,,,,,,,,In Service,7805-0126-03,2011,Surrey,,,Final AB,,,,,,20120131,20120712,49.049899,-122.769184
3957,,1,2,Blowoff,,1001359220,,1616702717,,,,,,50,,,PVC,,,,,,,,,,,,In Service,7805-0126-03,2011,Surrey,,,Final AB,,,,,,20120131,20120712,49.052058,-122.774643
3958,,1,2,Blowoff,,1001359363,,1637102476,,,,,,50,,,,,,,,,,,,,,,In Service,7805-0126-03,2011,Surrey,,,Final AB,,,,,,20120131,20120712,49.047687,-122.769065
3959,,0,0,Air Valve,,1000270096,15934,1196305520,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20120907,49.102950,-122.890292
3960,,0,2,Blowoff,Plain,1001940944,,1369106063,,,,,,50,,,,,,,,,,,,,,,Proposed,7815-0342-00,,Surrey,,,EC,,,,,,20170721,20170721,49.112733,-122.842641
3961,,1,2,Blowoff,,1001359312,,1630202598,,,,,,50,,,PVC,,,,,,,,,,,,In Service,7805-0126-03,2011,Surrey,,,Final AB,,,,,,20120131,20120712,49.049895,-122.770936
3962,,1,2,Blowoff,,1001562532,,1354910503,,,,,,50,,,CAS,,,,,,,,,,,,In Service,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20130108,20130108,49.193080,-122.846299
3963,,1,2,Blowoff,,1001598233,,1548602366,,,,,,50,,,CAS,,,,,,,,,,,,In Service,1211-3350-00,2013,Surrey,,,Final AB,,,,,,20130530,20130530,49.045746,-122.793426
3964,,1,2,Blowoff,,1000263712,18462,1383901706,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.033875,-122.838792
3965,,1,2,Blowoff,,1000262593,18760,1502001840,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.036247,-122.806315
3966,,1,2,Blowoff,,1001405215,,1848705923,,,,,,50,,,,,,,,,,,,,,,In Service,7810-0118-00,2012,Surrey,,,Final AB,,,,,,20120816,20120820,49.109931,-122.710430
3967,,0,0,Air Valve,,1000274468,12001,1243006631,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020501,20120822,49.123045,-122.877372
3968,,0,0,Air Valve,,1000274350,11875,1216806634,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020501,20120822,49.123099,-122.884590
3969,,1,2,Blowoff,,1001220903,,1540006720,,,,,,50,,,,,,,,,,,,,,,In Service,7808-0128-00,2012,Surrey,,,Initial AB,,,,,,20130214,20130215,49.124538,-122.795472
3970,,1,2,Blowoff,,1000275109,16260,1395903500,,,,,,,,,,,,,,,,,,,,,In Service,FT00038,,Surrey,,Relocated 2012 to move out of tree area.,Final AB,,,,,,20020502,20120917,49.066332,-122.835399
3971,,1,2,Blowoff,,1001423841,,1563607678,,,,,,50,,,,,,,,,,,,,,,In Service,7811-0085-00,2013,Surrey,,,Final AB,,,,,,20120830,20130506,49.141864,-122.788889
3972,,1,2,Blowoff,,1001423851,,1559107641,,,,,,50,,,,,,,,,,,,,,,In Service,7811-0085-00,2013,Surrey,,,Final AB,,,,,,20120830,20130506,49.141191,-122.790135
3973,,1,2,Blowoff,,1001162787,,1365703206,,,,,,50,,,,,,,,,,,,,,,In Service,7809-0039-00,2010,Surrey,,,Final AB,,,,,,20100601,20101222,49.061032,-122.843725
3974,,0,0,Air Valve,,1000269848,15551,1919006380,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20101217,49.118149,-122.691020
3975,,1,1,Blowdown,,1001184875,,1275806239,,,,,,,,,,,,,,,,,,,,,In Service,1207-5580-00,2010,Surrey,,,Initial AB,,,,,,20101216,20101216,49.115949,-122.868352
3976,,1,2,Blowoff,,1001185192,,1333610271,,,,,,,,,,,,,,,,,,,,,In Service,7806-0321-00,2010,Surrey,,,Final AB,,,,,,20101222,20101222,49.188882,-122.852192
3977,,0,0,Air Valve,,1000274556,12098,1278106781,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Final AB,,,,,,20020501,20110103,49.125748,-122.867689
3978,,0,0,Air Valve,,1000278266,13217,1901306540,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20101216,49.121063,-122.695888
3979,,1,2,Blowoff,,1000262694,18648,1485201874,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.036868,-122.810915
3980,,1,2,Blowoff,,1000262701,18655,1485101901,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.037364,-122.810938
3981,,1,2,Blowoff,,1000262704,18658,1504101915,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.037613,-122.805712
3982,,1,2,Blowoff,,1000262709,18663,1497101919,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.037683,-122.807640
3983,,1,2,Blowoff,,1000262750,5342,1715510372,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020426,,49.190533,-122.746743
3984,,1,2,Blowoff,,1000262755,5348,1718110330,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020426,,49.189769,-122.746040
3985,,1,2,Blowoff,,1000262761,5354,1715710281,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020426,,49.188876,-122.746711
3986,,1,2,Blowoff,,1000262783,7161,1703210326,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.189697,-122.750152
