,CONTAINER_TYPE,CONTAINER_TYPE2,FACILITYID,DESCRIPTION,LEGACYID,CONTAINER_NO,SURFACE_TREATMENT,SERVICE_LEVEL,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,HOUSE_NO,ROAD_CODE,MAP_PAGE,STATUS_PARKS,STATUS_DATE,PARK_OWNERSHIP,MAINTENANCE_RESPONSIBILITY,OPERATIONAL_RESPONSIBILITY,WORK_ASSIGNMENT,INSERVICE_COST,INSERVICE_DATE,YRS_LIFE_EXPECTANCY,WARRANTY_PROVIDER,VENDOR,MAKE,MODEL,SERIAL_NO,BARCODE,PARK_LEGACY_ID,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
1178,0,Dual,1001927094,,,2502050,,,In Service,,,Surrey,BS# 55847,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502050,,,108 Ave W of 144 St - N/Side ,,,,,,,,20170418,20171129,49.198880,-122.823468
1179,0,Dual,1001927095,,,2502051,,,In Service,,,Surrey,BS# 55367,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502051,,,104 Ave E of 148 St - N/Side ,,,,,,,,20170418,20171129,49.191606,-122.813093
1180,0,Dual,1001927097,,,2502052,,,In Service,,,Surrey,BS# 56001,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502052,,,57 Ave W of 144 St S/Side ,,,,,,,,20170418,20171129,49.106119,-122.826777
1181,0,Dual,1001927101,,,2502053,,,In Service,,,Surrey,BS# 55501,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502053,,,72 Ave E of 124 St - S/Side ,,,,,,,,20170418,20171129,49.133816,-122.878724
1182,0,Dual,1001927102,,,2502054,,,In Service,,,Surrey,BS# 55574,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502054,,,72 Ave W of 128 St N/Side ,,,,,,,,20170418,20171129,49.134016,-122.868472
1183,0,Dual,1001927103,,,2502056,,,In Service,,,Surrey,BS# 55533,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502056,,,132 St N of 68 Ave - W/Side ,,,,,,,,20170418,20171129,49.126837,-122.856460
1184,0,Dual,1001927110,,,2502061,,,In Service,,,Surrey,BS# 61184,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502061,,,64 Ave W of 152 St - N/Side ,,,,,,,,20170418,20171129,49.119182,-122.801516
1185,2,Small Bin,1001956627,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,60 Ave E of 170 St N/Side,,,,,,,,20171130,20171130,49.111605,-122.751754
1186,1,Large Barrel,1001956632,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,60 Ave E of 180 St S/Side,,,,,,,,20171130,20171130,49.111361,-122.723184
1187,1,Large Barrel,1001956633,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,19181 60 Ave N/Side,,,,,,,,20171130,20171130,49.111399,-122.692108
1188,5,Large Barrel,1001956619,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,KGB N of 60 Ave E/Side,,,,,,,,20171130,20171130,49.112372,-122.840705
1189,2,Small Bin,1000960564,RDS-MAINT,,,,,In Service,,,Surrey,BS# 55387,,,,,,,,Engineering,Engineering,,,,,,,,,,,,152 St S of 22 Ave E/Side,,,,,,,,20081204,20170518,49.041834,-122.801057
1190,5,Large Barrel,1001956614,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,5477 152 St,,,,,,,,20171130,20171130,49.103576,-122.801221
1191,5,Large Barrel,1001956615,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,152 St S of 66A ave West,,,,,,,,20171130,20171130,49.123024,-122.801198
1192,5,Large Barrel,1001956618,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,KGB and 62 Ave SW,,,,,,,,20171130,20171130,49.114684,-122.843928
1193,5,Large Barrel,1001956620,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,KGB N of 58A Ave E/Side,,,,,,,,20171130,20171130,49.108851,-122.836324
1194,5,Large Barrel,1001956622,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,168 St S of 63 Ave W/Side,,,,,,,,20171130,20171130,49.116220,-122.756732
1195,5,Large Barrel,1001956623,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,168 St N of 63 Ave W/Side,,,,,,,,20171130,20171130,49.117073,-122.756412
1196,5,Ornamental,1000960586,RDS-MAINT,,,,,In Service,,,Surrey,BS# 55482,,,,,,,,Engineering,Engineering,,,,,,,,,,,,152 St S of 22 Ave W/Side,,,,,,,,20081204,20170518,49.041745,-122.801357
1197,5,Large Barrel,1001956624,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,168 St N of 64 Ave E/Side,,,,,,,,20171130,20171130,49.119788,-122.756429
1198,2,Small Bin,1000960535,RDS-MAINT,,,,,In Service,,,Surrey,BS# 56152,,,,,,,,Engineering,Engineering,,,,,,,,,,,,16 Ave W of 136 St N/Side,,,,,,,,20081204,20170518,49.031295,-122.846087
1199,5,Large Barrel,1001956628,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,60 Ave W of 170 St S/Side,,,,,,,,20171130,20171130,49.111450,-122.750931
1200,5,Large Barrel,1001956629,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,60 Ave E of 172 St N/Side,,,,,,,,20171130,20171130,49.111584,-122.745233
1201,5,Large Barrel,1001956630,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,60 Ave E of 172 St S/Side,,,,,,,,20171130,20171130,49.111428,-122.745321
1202,4,Barrel,1000960542,RDS-MAINT,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,Beecher St at Ohara Land NE Corner,,,,,,,,20081204,20170518,49.052327,-122.884590
1203,4,Barrel,1000960533,RDS-MAINT,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,Beecher St at McBride Ave NW Corner,,,,,,,,20081204,20170518,49.052411,-122.884153
1204,5,Large Barrel,1001956631,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,17579 60 Ave,,,,,,,,20171130,20171130,49.111564,-122.735835
1205,5,Large Barrel,1001956605,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,152 St S of 62 Ave,,,,,,,,20171130,20171130,49.114083,-122.801166
1206,5,Large Barrel,1001956609,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,152 St S of 62A Ave,,,,,,,,20171130,20171130,49.116332,-122.801184
1207,5,Large Barrel,1001956612,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,152 St SW of 60 Ave,,,,,,,,20171130,20171130,49.111287,-122.801169
1208,2,Small Bin,1000960569,RDS-MAINT,,12,,,In Service,,,Surrey,BS# 56087,,,,,,,,Engineering,Engineering,,,,,,,,,,,,Crescent Rd E of Tulloch Rd S/Side,,,,,,,,20081204,20170518,49.053880,-122.873716
1209,5,Ornamental,1001082232,,,,,,In Service,,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,176 St at 56A Ave E/Side,,Initial AB,,,,,,20090212,20170518,49.105156,-122.734853
1210,5,Ornamental,1001082237,,,,,,In Service,,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,176 St at 57 Ave NE Corner,,Initial AB,,,,,,20090212,20170518,49.106077,-122.734809
1211,5,Ornamental,1001082238,,,,,,In Service,,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,176 St at 57 Ave SE Corner,,Initial AB,,,,,,20090212,20170518,49.105860,-122.734860
1212,5,Ornamental,1001082239,,,,,,In Service,,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,176 St at 57 Ave SW Corner,,Initial AB,,,,,,20090212,20170518,49.105854,-122.735050
1213,5,Ornamental,1001082242,,,,,,In Service,,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,176 St at 56A Ave SW Corner,,Initial AB,,,,,,20090212,20170518,49.104970,-122.735055
1214,5,Ornamental,1001082243,,,,,,In Service,,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,176 St at 56A Ave NW/Side,,Initial AB,,,,,,20090212,20170518,49.105183,-122.735052
1215,5,Ornamental,1001082244,,,,,,In Service,,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,176 St S of 58 Ave W/Side,,Initial AB,,,,,,20090212,20170518,49.107593,-122.735046
1216,5,Ornamental,1001082246,,,,,,In Service,,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,176 St at 58 Ave SE Corner,,Initial AB,,,,,,20090212,20170518,49.107676,-122.734850
1217,5,Ornamental,1001082247,,,,,,In Service,,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,176 St at 58 Ave NE Corner,,Initial AB,,,,,,20090212,20170518,49.107938,-122.734856
1218,5,Ornamental,1001082248,,,,,,In Service,,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,176 St at 58 Ave NW Corner,,Initial AB,,,,,,20090212,20170518,49.107941,-122.735028
1219,5,Ornamental,1001082250,,,,,,In Service,,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,176 St at 58A Ave SE Corner,,Initial AB,,,,,,20090212,20170518,49.108577,-122.734835
1220,5,Ornamental,1001082251,,,,,,In Service,,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,176 St at 58A Ave SW Corner,,Initial AB,,,,,,20090212,20170518,49.108581,-122.735027
1221,5,Ornamental,1001082252,,,,,,In Service,,2009,Surrey,,Large Barrel,,,,,,,Engineering,Engineering,,,,,,,,,,,,176A St S of 56A Ave W/Side,,Initial AB,,,,,,20090212,20170518,49.104767,-122.733808
1222,5,Ornamental,1001082253,,,,,,In Service,,2009,Surrey,,Large Barrel,,,,,,,Engineering,Engineering,,,,,,,,,,,,176A St S of 56A Ave E/Side,,Initial AB,,,,,,20090212,20170518,49.104831,-122.733578
1223,5,Ornamental,1001082254,,,,,,In Service,,2009,Surrey,,Large Barrel,,,,,,,Engineering,Engineering,,,,,,,,,,,,176A St N of 56A Ave W/Side,,Initial AB,,,,,,20090212,20170518,49.105413,-122.733807
1224,5,Ornamental,1001082255,,,,,,In Service,,2009,Surrey,,Large Barrel,,,,,,,Engineering,Engineering,,,,,,,,,,,,176A St at 57 Ave NE Corner,,Initial AB,,,,,,20090212,20170518,49.106118,-122.733546
1225,5,Ornamental,1001082256,,,,,,In Service,,2009,Surrey,,Large Barrel,,,,,,,Engineering,Engineering,,,,,,,,,,,,176A St at 57 Ave NW Corner,,Initial AB,,,,,,20090212,20170518,49.106081,-122.733842
1226,5,Ornamental,1001082258,,,,,,In Service,,2009,Surrey,,Large Barrel,,,,,,,Engineering,Engineering,,,,,,,,,,,,176A St at 57A Ave NE Corner,,Initial AB,,,,,,20090212,20170518,49.107032,-122.733592
1227,5,Ornamental,1001082262,,,,,,In Service,,2009,Surrey,,Large Barrel,,,,,,,Engineering,Engineering,,,,,,,,,,,,58 Ave at 176A St NW Corner,,Initial AB,,,,,,20090212,20170518,49.107865,-122.733872
1228,2,Small Bin,1001082264,,,,,,In Service,,2009,Surrey,BS# 60779,,,,,,,,Engineering,Engineering,,,,,,,,,,,,176A St N of 58A Ave E/Side,,Initial AB,,,,,,20090212,20170518,49.108951,-122.733595
1229,5,Ornamental,1001082266,,,,,,In Service,,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,176A St S of 60 Ave W/Side,,Initial AB,,,,,,20090212,20170518,49.110702,-122.733820
1230,5,Ornamental,1001931454,,,,,,In Service,,,Surrey,BS# 56018,,,,,,,,Engineering,Engineering,,,,,,,,,,,,144 St N of 70A Ave E/Side,,,,,,,,20170516,20170516,49.131232,-122.823195
1231,5,Ornamental,1001931455,,,,,,In Service,,,Surrey,BS# 61179,,,,,,,,Engineering,Engineering,,,,,,,,,,,,64 Ave E of 144 St S/Side,,,,,,,,20170516,20170516,49.119006,-122.822776
1232,5,Ornamental,1001926644,,,,,,In Service,,,Surrey,BS# 55403,,,,,,,,Engineering,Engineering,,,,,,,,,,,,KG Blvd N of 64 Ave E/Side,,,,,,,,20170413,20170516,49.119690,-122.845292
1233,0,Dual,1001927426,,,2502964,,,In Service,,,Surrey,BS# 55322,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502964,,,"Hwy 10 & 178th, North Side",,,,,,,,20170419,20171129,49.104274,-122.728071
1234,5,Ornamental,1001931458,,,,,,In Service,,,Surrey,BS# 61175,,,,,,,,Engineering,Engineering,,,,,,,,,,,,64 Ave W of 140 St N/Side,,,,,,,,20170516,20170516,49.119178,-122.834739
1235,5,Ornamental,1001931459,,,,,,In Service,,,Surrey,BS# 58463,,,,,,,,Engineering,Engineering,,,,,,,,,,,,64 Ave E of 166 St S/Side,,,,,,,,20170516,20170516,49.118825,-122.761890
1236,5,Ornamental,1001931460,,,,,,In Service,,,Surrey,BS# 59895,,,,,,,,Engineering,Engineering,,,,,,,,,,,,16995 64 Ave S/Side,,,,,,,,20170516,20170516,49.118763,-122.751019
1237,5,Ornamental,1001931464,,,,,,In Service,,,Surrey,BS# 59896,,,,,,,,Engineering,Engineering,,,,,,,,,,,,16995 64 Ave N/Side,,,,,,,,20170516,20170516,49.118971,-122.751833
1238,2,Small Bin,1001931467,,,,,,In Service,,,Surrey,BS# 60830,,,,,,,,Engineering,Engineering,,,,,,,,,,,,64 Ave E of 168 St N/Side,,,,,,,,20170516,20170516,49.119006,-122.756044
1239,5,Ornamental,1001931470,,,,,,In Service,,,Surrey,BS# 59894,,,,,,,,Engineering,Engineering,,,,,,,,,,,,64 Ave W of 172 St N/Side,,,,,,,,20170516,20170516,49.118942,-122.746679
1240,5,Ornamental,1001931473,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,176 St S of 64 Ave W/Side,,,,,,,,20170516,20170516,49.118456,-122.735165
1241,5,Ornamental,1001931474,,,,,,In Service,,,Surrey,BS# 60790,,,,,,,,Engineering,Engineering,,,,,,,,,,,,64 Ave E of 176 St S/Side,,,,,,,,20170516,20170516,49.118661,-122.734165
1242,5,Ornamental,1001931475,,,,,,In Service,,,Surrey,BS# 60791,,,,,,,,Engineering,Engineering,,,,,,,,,,,,64 Ave W of 177B St N/Side,,,,,,,,20170516,20170516,49.118862,-122.731367
1243,5,Ornamental,1001931476,,,,,,In Service,,,Surrey,BS# 60792,,,,,,,,Engineering,Engineering,,,,,,,,,,,,64 Ave E of 177B St S/Side,,,,,,,,20170516,20170516,49.118653,-122.730409
1244,2,Small Bin,1001926056,,,,,,In Service,,,Surrey,BS# 57141,,,,,,,,Engineering,Engineering,,,,,,,,,,,,Fraser Hwy W of 184 St - N/Side ,,,,,,,,20170406,20170516,49.129107,-122.713301
1245,5,Ornamental,1001931487,,,,,,In Service,,,Surrey,BS# 60714,,,,,,,,Engineering,Engineering,,,,,,,,,,,,Fraser Hwy E of 68 Ave S/Side,,,,,,,,20170516,20170516,49.125387,-122.705805
1246,5,Ornamental,1001931493,,,,,,In Service,,,Surrey,BS# 60771,,,,,,,,Engineering,Engineering,,,,,,,,,,,,188 St S of Fraser Hwy W/Side,,,,,,,,20170516,20170516,49.123042,-122.701923
1247,5,Ornamental,1001931494,,,,,,In Service,,,Surrey,BS# 60772,,,,,,,,Engineering,Engineering,,,,,,,,,,,,64 Ave W of 188 St N/Side,,,,,,,,20170516,20170516,49.119045,-122.702500
1248,2,Small Bin,1001931502,,,,,,In Service,,,Surrey,BS# 60756,,,,,,,,Engineering,Engineering,,,,,,,,,,,,188 St N of 70 Ave E/Side,,,,,,,,20170516,20170516,49.130064,-122.701573
1249,0,Dual,1001927424,,,2502962,,,In Service,,,Surrey,BS# 55405,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502962,,,68 Ave E of King George Blvd S/Side ,,,,,,,,20170419,20171129,49.126115,-122.844196
1250,0,Dual,1001927425,,,2502963,,,In Service,,,Surrey,BS# 55737,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502963,,,72 Ave W of 140 St N/Side ,,,,,,,,20170419,20171129,49.133740,-122.835212
1251,0,Dual,1001927417,,,2502952,,,In Service,,,Surrey,BS# 55365,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502952,,,152 St N of 102A Ave W/Side ,,,,,,,,20170419,20171129,49.189014,-122.800710
1252,5,Ornamental,1001082222,,,,,,In Service,,2009,Surrey,BS# 55240,,,,,,,,Engineering,Engineering,,,,,,,,,,,,Fraser Hwy E of 158 St S/Side,,Initial AB,,,,,,20090212,20170515,49.159445,-122.784641
1253,5,Ornamental,1001931260,,,,,,In Service,,,Surrey,BS# 59620,,,,,,,,Engineering,Engineering,,,,,,,,,,,,Fraser Hwy E of 84 Ave S/Side,,,,,,,,20170515,20170515,49.155361,-122.774093
1254,2,Small Bin,1001931261,,,,,,In Service,,,Surrey,BS# 54865,,,,,,,,Engineering,Engineering,,,,,,,,,,,,120 St N of 72 Ave E/Side,,,,,,,,20170515,20170515,49.135121,-122.890162
1255,5,Ornamental,1001931262,,,,,,In Service,,,Surrey,BS# 54942,,,,,,,,Engineering,Engineering,,,,,,,,,,,,122 St N or 72 Ave E/Side,,,,,,,,20170515,20170515,49.135390,-122.884520
1256,5,Ornamental,1001931263,,,,,,In Service,,,Surrey,BS# 55500,,,,,,,,Engineering,Engineering,,,,,,,,,,,,72 Ave E of 122 St S/Side,,,,,,,,20170515,20170515,49.133901,-122.884204
1257,5,Ornamental,1001931266,,,,,,In Service,,,Surrey,BS# 56021,,,,,,,,Engineering,Engineering,,,,,,,,,,,,72 Ave W of 130 St N/Side,,,,,,,,20170515,20170515,49.133924,-122.862792
1258,5,Ornamental,1001931267,,,,,,In Service,,,Surrey,BS# 55943,,,,,,,,Engineering,Engineering,,,,,,,,,,,,72 Ave E of 130 St S/Side,,,,,,,,20170515,20170515,49.133684,-122.861864
1259,5,Ornamental,1001931268,,,,,,In Service,,,Surrey,BS# 56020,,,,,,,,Engineering,Engineering,,,,,,,,,,,,72 Ave W of 132 St N/Side,,,,,,,,20170515,20170515,49.133833,-122.857195
1260,5,Ornamental,1001931269,,,,,,In Service,,,Surrey,BS# 55537,,,,,,,,Engineering,Engineering,,,,,,,,,,,,72 Ave W of 134 St S/Side,,,,,,,,20170515,20170515,49.133512,-122.851517
1261,2,Small Bin,1001931270,,,,,,In Service,,,Surrey,BS# 55635,,,,,,,,Engineering,Engineering,,,,,,,,,,,,76 Ave E of 128 St S/Side,,,,,,,,20170515,20170515,49.140962,-122.866851
1262,5,Ornamental,1001931271,,,,,,In Service,,,Surrey,BS# 55587,,,,,,,,Engineering,Engineering,,,,,,,,,,,,76 Ave E of 130 St N/Side,,,,,,,,20170515,20170515,49.141047,-122.860659
1263,5,Ornamental,1001931272,,,,,,In Service,,,Surrey,BS# 55637,,,,,,,,Engineering,Engineering,,,,,,,,,,,,76 Ave E of 130 St S/Side,,,,,,,,20170515,20170515,49.140898,-122.860305
1264,2,Small Bin,1001931273,,,,,,In Service,,,Surrey,BS# 55640,,,,,,,,Engineering,Engineering,,,,,,,,,,,,7710 132 St E/Side,,,,,,,,20170515,20170515,49.143065,-122.856647
1265,2,Small Bin,1001931274,,,,,,In Service,,,Surrey,BS# 55681,,,,,,,,Engineering,Engineering,,,,,,,,,,,,7710 132 St W/Side,,,,,,,,20170515,20170515,49.143080,-122.856899
1266,2,Small Bin,1001931275,,,,,,In Service,,,Surrey,BS# 55682,,,,,,,,Engineering,Engineering,,,,,,,,,,,,132 St S of 76 Ave W/Side,,,,,,,,20170515,20170515,49.140447,-122.856880
1267,5,Ornamental,1001931276,,,,,,In Service,,,Surrey,BS# 55580,,,,,,,,Engineering,Engineering,,,,,,,,,,,,138 St N of 74 Ave E/Side,,,,,,,,20170515,20170515,49.137515,-122.838567
1268,2,Small Bin,1001931277,,,,,,In Service,,,Surrey,BS# 55644,,,,,,,,Engineering,Engineering,,,,,,,,,,,,138 St S of 74 Ave W/Side,,,,,,,,20170515,20170515,49.136933,-122.838787
1269,2,Small Bin,1001931278,,,,,,In Service,,,Surrey,BS# 55692,,,,,,,,Engineering,Engineering,,,,,,,,,,,,140 St N of 75 Ave E/Side,,,,,,,,20170515,20170515,49.139692,-122.834394
1270,5,Ornamental,1001931279,,,,,,In Service,,,Surrey,BS# 55735,,,,,,,,Engineering,Engineering,,,,,,,,,,,,140 St S of 77 Ave W/Side,,,,,,,,20170515,20170515,49.142425,-122.834655
1271,2,Small Bin,1001931280,,,,,,In Service,,,Surrey,BS# 55693,,,,,,,,Engineering,Engineering,,,,,,,,,,,,140 St N of 77 Ave E/Side,,,,,,,,20170515,20170515,49.143384,-122.834421
1272,0,Dual,1001954369,,,,,,In Service,,,Surrey,BS# 61629,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,,,,,152 St N of 17 Ave E/Side,,,,,,,,20171108,20171108,49.033300,-122.801022
1273,5,Ornamental,1001929189,,,,,,In Service,,,Surrey,BS# 57051,,,,,,,,Engineering,Engineering,,,,,,,,,,,,96 Ave W of 195 St N/Side,,,,,,,,20170501,20171108,49.177068,-122.682823
1274,5,Ornamental,1001931784,,,,,,In Service,,,Surrey,BS# 54881,,,,,,,,Engineering,Engineering,,,,,,,,,,,,120 St N of Hwy 10 E/Side,,,,,,,,20170518,20171108,49.109074,-122.890216
1275,2,Small Bin,1001954317,,,,,,In Service,,,Surrey,BS# 55107,,,,,,,,Engineering,Engineering,,,,,,,,,,,,114 Ave E of 132 St S/Side,,,,,,,,20171108,20171108,49.209759,-122.855922
1276,5,Ornamental,1001954323,,,,,,In Service,,,Surrey,BS# 55111,,,,,,,,Engineering,Engineering,,,,,,,,,,,,113 Ave E of 136 St S/Side,,,,,,,,20171108,20171108,49.207665,-122.844756
1277,5,Ornamental,1001954352,,,,,,In Service,,,Surrey,BS# 55275,,,,,,,,Engineering,Engineering,,,,,,,,,,,,60 Ave E of 188 St S/Side,,,,,,,,20171108,20171108,49.111252,-122.701184
1278,5,Ornamental,1001872213,RDS-MAINT,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,Sullivan St at McBride Ave SW Corner,,,,,,,,20160421,20171108,49.055998,-122.885671
1279,0,Trash,1000960580,RDS-MAINT,,,,,In Service,,,Surrey,BS# 56149,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,,,,,16 Ave W of 140 St N/Side,,,,,,,,20081204,20171108,49.031308,-122.834746
1280,2,Small Bin,1001931505,,,,,,In Service,,,Surrey,BS# 60770,,,,,,,,Engineering,Engineering,,,,,,,,,,,,188 St S of 70 Ave W/Side,,,,,,,,20170516,20170516,49.129560,-122.701762
1281,5,Ornamental,1001931506,,,,,,In Service,,,Surrey,BS# 60784,,,,,,,,Engineering,Engineering,,,,,,,,,,,,188 St S of 68 Ave W/Side,,,,,,,,20170516,20170516,49.125523,-122.701803
1282,2,Small Bin,1001931510,,,,,,In Service,,,Surrey,BS# 57091,,,,,,,,Engineering,Engineering,,,,,,,,,,,,Fraser Hwy E of 184 St S/Side,,,,,,,,20170516,20170516,49.128190,-122.711514
1283,5,Ornamental,1001931513,,,,,,In Service,,,Surrey,BS# 60759,,,,,,,,Engineering,Engineering,,,,,,,,,,,,192 St S of 72 Ave W/Side,,,,,,,,20170516,20170516,49.133008,-122.690992
1284,5,Ornamental,1001931518,,,,,,In Service,,,Surrey,BS# 60760,,,,,,,,Engineering,Engineering,,,,,,,,,,,,192 St S of 70 Ave W/Side,,,,,,,,20170516,20170516,49.129721,-122.691020
1285,5,Ornamental,1001931542,,,,,,In Service,,,Surrey,BS# 60755,,,,,,,,Engineering,Engineering,,,,,,,,,,,,188 St N of Fraser Hwy E/Side,,,,,,,,20170516,20170516,49.123953,-122.701455
1286,5,Ornamental,1001931550,,,,,,In Service,,,Surrey,BS# 60773,,,,,,,,Engineering,Engineering,,,,,,,,,,,,64 Ave W of 186 St N/Side,,,,,,,,20170516,20170516,49.118927,-122.708114
1287,5,Ornamental,1001931554,,,,,,In Service,,,Surrey,BS# 60716,,,,,,,,Engineering,Engineering,,,,,,,,,,,,18985 Fraser Hwy N/Side,,,,,,,,20170516,20170516,49.121554,-122.696674
1288,5,Ornamental,1001931558,,,,,,In Service,,,Surrey,BS# 59086,,,,,,,,Engineering,Engineering,,,,,,,,,,,,Fraser Hwy N of 64 Ave N/Side,,,,,,,,20170516,20170516,49.119414,-122.692043
1289,0,Dual,1001927421,,,2502958,,,In Service,,,Surrey,BS# 55454,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502958,,,72 Ave E of King George Blvd. S/Side,,,,,,,,20170419,20171129,49.133437,-122.844410
1290,1,Large Barrel,1001895753,"Litter Bin; Panorama Village Park, 14899 57 Ave",,592,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Panorama Village Park, 14899 57 Ave",,,,,,,,20161031,20180208,49.107644,-122.806853
1291,1,Large Barrel,1001948878,"Litter Bin; Rosemary Heights Park, 15333 34 Ave",,711,,4,In Service,,,Surrey,,Volunteer,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Rosemary Heights Park, 15333 34 Ave",,,,,,,,20171002,20171030,49.064625,-122.797403
1292,0,Dual,1001927418,,,2502954,,,In Service,,,Surrey,BS# 57052,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502954,,,19151-96 ave N/West side ,,,,,,,,20170419,20171129,49.177088,-122.692089
1293,0,Dual,1001927427,,,2502965,,,In Service,,,Surrey,BS# 58604,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502965,,,84 Ave E of 160 St S/Side ,,,,,,,,20170419,20171129,49.155355,-122.780411
1294,0,Dual,1001927419,,,2502955,,,In Service,,,Surrey,BS# 60767,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502955,,,72 Ave W of 192 St N/Side ,,,,,,,,20170419,20171129,49.133775,-122.691419
1295,0,Dual,1001927429,,,2502966,,,In Service,,,Surrey,BS# 59286,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502966,,,Kindersley Dr N of Grosvenor Rd W/Side,,,,,,,,20170419,20171129,49.206757,-122.831581
1296,0,Dual,1001927420,,,2502956,,,In Service,,,Surrey,BS# 51939,,,,,,,,Engineering,Engineering,,,,,,BigBelly,BigBelly,HC5,2502956,,,King George Boulevard S of 100 Ave E/side ,,,,,,,,20170419,20171129,49.183613,-122.845073
1297,1,Large Barrel,1001894673,"Litter Bin; Crescent Beach, 12160 Beecher St",,231,,1,In Service,,,Surrey,,In Ground,,,,OPERATING,,,Parks,Parks,R110-08,,,,,,,,,,,"Crescent Beach, 12160 Beecher St",,,,,,,,20161019,20171212,49.052002,-122.885217
