,STRUCTURE_TYPE,STRUCTURE_TYPE2,DESCRIPTION,LOCATION,STRUCTURE_DETAIL_TYPE,SPECIAL_FEATURES,MATERIAL_TYPE,WIDTH_M,SEATING_TYPE,GIFT_DONATION,PLAQUE_DETAIL,BENCH_STYLE,CAPACITY,DIMENSION_M2,COMPONENT_TYPE,SURFACE_MATERIAL,WINTERIZED,LENGTH_M,HOUSE_NO,STATUS,STATUS_DATE,PARK_OWNERSHIP,INSERVICE_DATE,INSERVICE_COST,CONDITION,YRS_LIFE_EXPECTANCY,WARRANTYDATE,WARRANTY_PROVIDER,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,Latitude,Longitude
2356,0,Benches and Bleachers,"Bench; Bonaccord Park, 14962 98 Ave",adjacent to playground,,,,,Bench,N,,Basic,,,,,,,14962,OPERATING,,,20140815,,,,,,"Bonaccord Park, 14962 98 Ave",Park,49.180124,-122.807573
2357,0,Benches and Bleachers,"Bench; Cedar Grove Park, 10222 141 St","In the park, bench ref # 2",,,,,Bench,N,,Basic,,,,,,,10222,OPERATING,,,20140815,,,,,,"Cedar Grove Park, 10222 141 St",Park,49.188251,-122.831080
2358,0,Benches and Bleachers,"Bench; Cedar Grove Park, 10222 141 St","In the park, bench ref # 1",,,,,Bench,N,,Surrey,,,,,,,10222,OPERATING,,,20140815,,,,,,"Cedar Grove Park, 10222 141 St",Park,49.188293,-122.830584
2359,0,Benches and Bleachers,"Bench; Cloverdale Athletic Park, 6330 168 St","S side of P1 just north of diamond 5, bench ref # 1",,,,,Bench,Y,,Garden,3,,,,,,06330,OPERATING,20080911151500,,20080911,0,,,,,"Cloverdale Athletic Park, 6330 168 St",Park,49.116349,-122.751882
2360,0,Benches and Bleachers,"Bench; Crescent Beach, 12160 Beecher St","In the park, bench ref # 1",,,Wood,,Bench,N,,Log,,,,,,,12160,OPERATING,,,19990101,0,,,20090101,,"Crescent Beach, 12160 Beecher St",Park,49.048939,-122.883945
2361,0,Benches and Bleachers,"Bench; Bridgeview Park, 11475 126A St","In the park, bench ref # 1",,,,,Bench,Y,,Basic,3,,,,,,11475,OPERATING,20090507153300,,20090301,0,,,20190301,,"Bridgeview Park, 11475 126A St",Park,49.210098,-122.874266
2362,1,Gates,"Bollard; Enver Creek Park, 8170 146 St",At 146 St entrance,Bollard,,,,,,,,,,,,,,08170,OPERATING,,,,,,,,,"Enver Creek Park, 8170 146 St",,49.151195,-122.817471
2363,1,Gates,"Bollard; Enver Creek Park, 8170 146 St",At 146 St entrance,Bollard,,,,,,,,,,,,,,08170,OPERATING,,,,,,,,,"Enver Creek Park, 8170 146 St",,49.151184,-122.817475
2364,1,Gates,"Bollard; Joe Brown Park, 5381 - 125A St",Between road and baseball field,Bollard,,,,,,,,,,,,,,05381,OPERATING,,,,,,,,,"Joe Brown Park, 5381 125A St",,49.100884,-122.878855
2365,1,Gates,"Bicylcle Baffle; Chantrell Creek Park, 13741 24 Ave",entrance to P2 along 24 Ave,Bicycle Baffle,,Metal,,,,,,,,,,,,13741,OPERATING,,,,,,,,,"Chantrell Creek Park, 13741 24 Ave",Park,49.045882,-122.843616
2366,1,Gates,"Bicylcle Baffle; Chantrell Creek Park, 13741 24 Ave",along 24 Ave,Bicycle Baffle,,Metal,,,,,,,,,,,,13741,OPERATING,,,,,,,,,"Chantrell Creek Park, 13741 24 Ave",Park,49.045866,-122.842152
